iter	Accuracy	Logloss
33758	0.8388358449	0.3430363065
33759	0.8388358449	0.3430349259
33760	0.8388358449	0.3430322129
33761	0.8388358449	0.3430298875
33762	0.8388358449	0.3430279639
33763	0.8388358449	0.3430264646
33764	0.8388358449	0.3430248246
33765	0.8388358449	0.3430228981
33766	0.8388358449	0.3430202048
33767	0.8388358449	0.3430168716
33768	0.8388358449	0.3430143517
33769	0.8388358449	0.3430129777
33770	0.8388358449	0.3430118153
33771	0.8388358449	0.3430092837
33772	0.8388358449	0.3430073376
33773	0.8388358449	0.3430060131
33774	0.8388358449	0.3430039584
33775	0.8388358449	0.3430022908
33776	0.8388358449	0.343000288
33777	0.8388358449	0.3429984762
33778	0.8388358449	0.3429951901
33779	0.8388358449	0.3429926835
33780	0.8388358449	0.3429904658
33781	0.8388358449	0.3429881909
33782	0.8388358449	0.3429871438
33783	0.8388358449	0.342985358
33784	0.8388358449	0.3429840855
33785	0.8388358449	0.3429813218
33786	0.8388358449	0.3429781569
33787	0.8388358449	0.3429761709
33788	0.8388358449	0.3429748163
33789	0.8388358449	0.3429729554
33790	0.8388358449	0.342970434
33791	0.8388358449	0.342968834
33792	0.8388358449	0.3429671419
33793	0.8388358449	0.3429646874
33794	0.8388358449	0.3429631652
33795	0.8388358449	0.3429607127
33796	0.8388358449	0.3429593551
33797	0.8388358449	0.3429580698
33798	0.8388358449	0.3429569
33799	0.8388358449	0.3429558107
33800	0.8388358449	0.3429530936
33801	0.8388358449	0.3429506435
33802	0.8388358449	0.3429488856
33803	0.8388358449	0.342947651
33804	0.8388358449	0.3429464992
33805	0.8388358449	0.3429444253
33806	0.8388358449	0.3429430937
33807	0.8388358449	0.3429398939
33808	0.8388358449	0.3429387506
33809	0.8388358449	0.3429368423
33810	0.8388358449	0.3429355408
33811	0.8388358449	0.3429339804
33812	0.8388358449	0.3429324164
33813	0.8388358449	0.3429298024
33814	0.8388358449	0.3429276754
33815	0.8388358449	0.3429250736
33816	0.8388358449	0.3429229483
33817	0.8388358449	0.3429215942
33818	0.8388358449	0.3429203069
33819	0.8388358449	0.3429188853
33820	0.8388358449	0.3429168069
33821	0.8388358449	0.3429147537
33822	0.8388358449	0.3429135019
33823	0.8388358449	0.3429120814
33824	0.8388358449	0.3429103385
33825	0.8388358449	0.3429085796
33826	0.8388358449	0.342907159
33827	0.8388358449	0.3429058559
33828	0.8388358449	0.3429043282
33829	0.8388358449	0.342902472
33830	0.8388358449	0.3428997881
33831	0.8388358449	0.3428964947
33832	0.8388358449	0.3428951342
33833	0.8388358449	0.342893073
33834	0.8388358449	0.3428917391
33835	0.8388358449	0.3428898757
33836	0.8388358449	0.3428887172
33837	0.8387208098	0.3428871831
33838	0.8388358449	0.3428858967
33839	0.8388358449	0.3428846503
33840	0.8388358449	0.3428821561
33841	0.8387208098	0.3428796819
33842	0.8387208098	0.3428784042
33843	0.8387208098	0.3428765508
33844	0.8387208098	0.3428744294
33845	0.8387208098	0.3428727568
33846	0.8387208098	0.3428698643
33847	0.8387208098	0.3428684463
33848	0.8387208098	0.3428660023
33849	0.8387208098	0.3428646086
33850	0.8387208098	0.3428632065
33851	0.8387208098	0.3428617776
33852	0.8387208098	0.3428602749
33853	0.8387208098	0.3428587442
33854	0.8387208098	0.3428572563
33855	0.8387208098	0.3428546744
33856	0.8387208098	0.3428533855
33857	0.8387208098	0.3428517203
33858	0.8387208098	0.3428506553
33859	0.8387208098	0.3428494493
33860	0.8387208098	0.3428479476
33861	0.8387208098	0.3428461458
33862	0.8387208098	0.3428442103
33863	0.8387208098	0.3428418247
33864	0.8387208098	0.3428399179
33865	0.8387208098	0.3428389159
33866	0.8387208098	0.3428378265
33867	0.8387208098	0.3428359642
33868	0.8387208098	0.3428339223
33869	0.8387208098	0.3428325474
33870	0.8387208098	0.3428302413
33871	0.8387208098	0.342828128
33872	0.8387208098	0.3428270848
33873	0.8387208098	0.3428250324
33874	0.8387208098	0.3428229844
33875	0.8387208098	0.3428212866
33876	0.8387208098	0.3428197667
33877	0.8387208098	0.3428181457
33878	0.8387208098	0.3428155311
33879	0.8387208098	0.3428141115
33880	0.8387208098	0.3428130289
33881	0.8387208098	0.3428105739
33882	0.8387208098	0.3428089212
33883	0.8387208098	0.3428073216
33884	0.8387208098	0.3428053815
33885	0.8387208098	0.3428035737
33886	0.8387208098	0.3428017997
33887	0.8387208098	0.342799776
33888	0.8387208098	0.3427981586
33889	0.8387208098	0.3427964016
33890	0.8388358449	0.342794727
33891	0.8388358449	0.3427925796
33892	0.8388358449	0.3427904269
33893	0.8388358449	0.3427890693
33894	0.8388358449	0.3427873232
33895	0.8388358449	0.3427862562
33896	0.8388358449	0.3427841709
33897	0.8388358449	0.3427823654
33898	0.8388358449	0.3427796249
33899	0.8388358449	0.3427776527
33900	0.8388358449	0.3427757376
33901	0.8388358449	0.3427732997
33902	0.8388358449	0.3427715316
33903	0.8388358449	0.3427700636
33904	0.8388358449	0.3427682602
33905	0.8388358449	0.3427654091
33906	0.8388358449	0.3427636969
33907	0.8388358449	0.3427621959
33908	0.8388358449	0.3427602677
33909	0.8388358449	0.3427585226
33910	0.8388358449	0.3427573131
33911	0.8388358449	0.3427551927
33912	0.8388358449	0.3427531496
33913	0.8388358449	0.3427515463
33914	0.8388358449	0.3427495023
33915	0.8388358449	0.3427474026
33916	0.8388358449	0.3427459075
33917	0.8388358449	0.3427439634
33918	0.8388358449	0.3427418186
33919	0.8388358449	0.3427397818
33920	0.8388358449	0.3427384863
33921	0.8388358449	0.3427360527
33922	0.8388358449	0.3427341273
33923	0.8388358449	0.3427314844
33924	0.8388358449	0.3427297212
33925	0.8388358449	0.3427278715
33926	0.8388358449	0.3427252477
33927	0.8388358449	0.3427235596
33928	0.8388358449	0.3427206851
33929	0.8388358449	0.3427186822
33930	0.8388358449	0.3427166372
33931	0.8388358449	0.342715624
33932	0.8388358449	0.3427134107
33933	0.8388358449	0.3427121356
33934	0.8388358449	0.3427106537
33935	0.8388358449	0.3427086577
33936	0.8388358449	0.3427065571
33937	0.8388358449	0.3427056335
33938	0.8388358449	0.3427039582
33939	0.8388358449	0.3427014384
33940	0.8388358449	0.3426999396
33941	0.8388358449	0.34269799
33942	0.8388358449	0.3426961594
33943	0.8388358449	0.3426934313
33944	0.8388358449	0.3426917652
33945	0.8388358449	0.3426905556
33946	0.8388358449	0.342689416
33947	0.8388358449	0.342688091
33948	0.8388358449	0.3426863361
33949	0.8388358449	0.3426841941
33950	0.8388358449	0.3426829277
33951	0.8388358449	0.3426817234
33952	0.8388358449	0.3426792375
33953	0.8388358449	0.3426779637
33954	0.8388358449	0.3426746594
33955	0.8388358449	0.3426728693
33956	0.8388358449	0.3426708761
33957	0.8388358449	0.342667641
33958	0.8388358449	0.3426662678
33959	0.8388358449	0.342665166
33960	0.8388358449	0.342663192
33961	0.8388358449	0.3426613268
33962	0.8388358449	0.3426593483
33963	0.8388358449	0.3426574455
33964	0.8388358449	0.3426542528
33965	0.8388358449	0.3426527021
33966	0.8388358449	0.3426506602
33967	0.8388358449	0.3426483681
33968	0.8388358449	0.3426460954
33969	0.8388358449	0.3426438721
33970	0.8388358449	0.3426423803
33971	0.8388358449	0.3426409422
33972	0.8388358449	0.3426384358
33973	0.8388358449	0.3426356809
33974	0.8388358449	0.3426341848
33975	0.8388358449	0.3426329034
33976	0.8388358449	0.3426315389
33977	0.8388358449	0.3426295755
33978	0.8388358449	0.3426278867
33979	0.8388358449	0.3426260726
33980	0.8388358449	0.3426240034
33981	0.8388358449	0.3426224532
33982	0.8388358449	0.3426208573
33983	0.8388358449	0.3426193284
33984	0.8388358449	0.3426171028
33985	0.8388358449	0.3426152334
33986	0.8388358449	0.3426127112
33987	0.8388358449	0.3426110429
33988	0.8388358449	0.3426090516
33989	0.8388358449	0.342607691
33990	0.8388358449	0.3426056561
33991	0.8388358449	0.3426035855
33992	0.8388358449	0.3426012759
33993	0.8388358449	0.3426000325
33994	0.8388358449	0.3425986593
33995	0.8388358449	0.3425965166
33996	0.8388358449	0.3425954691
33997	0.8388358449	0.3425942227
33998	0.8388358449	0.3425918043
33999	0.8388358449	0.342590192
34000	0.8388358449	0.3425889206
34001	0.8388358449	0.3425871263
34002	0.8388358449	0.3425859108
34003	0.8388358449	0.3425846822
34004	0.8388358449	0.342582983
34005	0.8388358449	0.342580528
34006	0.8388358449	0.342579533
34007	0.8388358449	0.3425776766
34008	0.8388358449	0.342575424
34009	0.8388358449	0.3425736726
34010	0.8388358449	0.3425718189
34011	0.8388358449	0.3425689041
34012	0.8388358449	0.3425667179
34013	0.8388358449	0.3425651548
34014	0.8388358449	0.3425631177
34015	0.8388358449	0.3425616279
34016	0.8388358449	0.3425596292
34017	0.8388358449	0.3425580571
34018	0.8388358449	0.3425555041
34019	0.8388358449	0.3425539331
34020	0.8388358449	0.3425519911
34021	0.8388358449	0.3425500632
34022	0.8388358449	0.3425467839
34023	0.8388358449	0.3425455082
34024	0.8388358449	0.3425439262
34025	0.8388358449	0.3425421254
34026	0.8388358449	0.3425406484
34027	0.8388358449	0.3425391971
34028	0.8388358449	0.3425379526
34029	0.8388358449	0.3425355071
34030	0.8388358449	0.3425335372
34031	0.8388358449	0.3425307898
34032	0.8388358449	0.3425285171
34033	0.8388358449	0.3425268842
34034	0.8388358449	0.3425248901
34035	0.8388358449	0.3425237376
34036	0.8388358449	0.3425222777
34037	0.8388358449	0.3425208135
34038	0.8388358449	0.3425194212
34039	0.8388358449	0.3425179991
34040	0.8388358449	0.3425156865
34041	0.8388358449	0.34251357
34042	0.8388358449	0.3425124757
34043	0.8388358449	0.342510281
34044	0.8388358449	0.3425090133
34045	0.8388358449	0.3425070237
34046	0.8388358449	0.3425035179
34047	0.8388358449	0.3425010179
34048	0.8388358449	0.342498513
34049	0.8388358449	0.3424964909
34050	0.8388358449	0.3424944315
34051	0.8388358449	0.342493003
34052	0.8388358449	0.3424907774
34053	0.8388358449	0.3424887812
34054	0.8388358449	0.3424864287
34055	0.8388358449	0.3424832063
34056	0.8388358449	0.3424806878
34057	0.8388358449	0.3424792585
34058	0.8388358449	0.3424780335
34059	0.8388358449	0.3424765112
34060	0.8388358449	0.3424745831
34061	0.8388358449	0.3424727491
34062	0.8388358449	0.3424702325
34063	0.8388358449	0.3424675364
34064	0.8388358449	0.3424659459
34065	0.8388358449	0.3424634148
34066	0.8387208098	0.342461767
34067	0.8387208098	0.3424602736
34068	0.8387208098	0.3424586765
34069	0.8387208098	0.3424574833
34070	0.8387208098	0.3424555981
34071	0.8387208098	0.3424546315
34072	0.8387208098	0.3424520871
34073	0.8387208098	0.3424487493
34074	0.8387208098	0.3424477013
34075	0.8387208098	0.3424458018
34076	0.8387208098	0.3424437236
34077	0.8387208098	0.3424423131
34078	0.8387208098	0.3424402718
34079	0.8387208098	0.3424389034
34080	0.8387208098	0.3424366173
34081	0.8387208098	0.3424346263
34082	0.8387208098	0.3424328495
34083	0.8387208098	0.3424298248
34084	0.8387208098	0.3424280365
34085	0.8387208098	0.3424262001
34086	0.8387208098	0.3424247624
34087	0.8387208098	0.3424220194
34088	0.8387208098	0.3424199298
34089	0.8387208098	0.3424183943
34090	0.8387208098	0.342417264
34091	0.8387208098	0.3424151211
34092	0.8387208098	0.3424137999
34093	0.8387208098	0.3424116052
34094	0.8387208098	0.3424083045
34095	0.8387208098	0.3424064405
34096	0.8387208098	0.3424046754
34097	0.8387208098	0.342402766
34098	0.8387208098	0.3424003567
34099	0.8387208098	0.342398491
34100	0.8387208098	0.3423962337
34101	0.8387208098	0.3423944586
34102	0.8387208098	0.3423931921
34103	0.8387208098	0.3423913616
34104	0.8387208098	0.3423900182
34105	0.8387208098	0.3423887612
34106	0.8387208098	0.3423867957
34107	0.8387208098	0.3423856674
34108	0.8387208098	0.3423836674
34109	0.8387208098	0.3423825687
34110	0.8387208098	0.3423792847
34111	0.8387208098	0.3423777929
34112	0.8387208098	0.3423757785
34113	0.8387208098	0.3423746315
34114	0.8387208098	0.3423731866
34115	0.8387208098	0.342371652
34116	0.8387208098	0.3423692064
34117	0.8387208098	0.3423676132
34118	0.8387208098	0.3423661257
34119	0.8387208098	0.3423636538
34120	0.8387208098	0.342362646
34121	0.8387208098	0.3423612446
34122	0.8387208098	0.3423596521
34123	0.8387208098	0.3423572233
34124	0.8387208098	0.3423561352
34125	0.8387208098	0.3423543387
34126	0.8387208098	0.3423524988
34127	0.8387208098	0.3423512334
34128	0.8387208098	0.3423494333
34129	0.8387208098	0.3423476678
34130	0.8387208098	0.3423454924
34131	0.8387208098	0.3423427645
34132	0.8387208098	0.3423415936
34133	0.8387208098	0.3423395959
34134	0.8387208098	0.3423371264
34135	0.8386057748	0.3423353255
34136	0.8386057748	0.3423338359
34137	0.8386057748	0.3423325166
34138	0.8386057748	0.3423312523
34139	0.8386057748	0.3423296672
34140	0.8386057748	0.342327504
34141	0.8386057748	0.3423253153
34142	0.8386057748	0.3423226924
34143	0.8386057748	0.3423209103
34144	0.8386057748	0.3423192991
34145	0.8386057748	0.3423178108
34146	0.8386057748	0.3423164593
34147	0.8386057748	0.3423144425
34148	0.8386057748	0.3423131784
34149	0.8386057748	0.3423113883
34150	0.8386057748	0.342310213
34151	0.8386057748	0.3423088083
34152	0.8386057748	0.3423068353
34153	0.8386057748	0.342305289
34154	0.8386057748	0.3423021273
34155	0.8386057748	0.3422994131
34156	0.8386057748	0.342297506
34157	0.8387208098	0.3422942128
34158	0.8387208098	0.3422920116
34159	0.8387208098	0.3422902834
34160	0.8387208098	0.342288714
34161	0.8387208098	0.3422873631
34162	0.8387208098	0.3422859341
34163	0.8387208098	0.3422844929
34164	0.8387208098	0.3422824573
34165	0.8387208098	0.3422808195
34166	0.8387208098	0.342279035
34167	0.8387208098	0.3422775612
34168	0.8387208098	0.342275515
34169	0.8387208098	0.3422735548
34170	0.8387208098	0.3422723303
34171	0.8387208098	0.3422705078
34172	0.8387208098	0.3422688415
34173	0.8387208098	0.342267579
34174	0.8387208098	0.3422651697
34175	0.8387208098	0.3422635695
34176	0.8387208098	0.3422619291
34177	0.8387208098	0.3422595217
34178	0.8387208098	0.3422577036
34179	0.8387208098	0.3422560978
34180	0.8387208098	0.3422545207
34181	0.8387208098	0.3422528654
34182	0.8386057748	0.3422509736
34183	0.8386057748	0.3422491549
34184	0.8387208098	0.3422470933
34185	0.8387208098	0.3422454048
34186	0.8387208098	0.3422436327
34187	0.8387208098	0.3422413283
34188	0.8387208098	0.3422388218
34189	0.8387208098	0.3422366618
34190	0.8387208098	0.3422341644
34191	0.8388358449	0.3422328186
34192	0.8388358449	0.3422312635
34193	0.8388358449	0.342228058
34194	0.8388358449	0.3422269567
34195	0.8388358449	0.3422244282
34196	0.8388358449	0.3422226089
34197	0.8388358449	0.3422206019
34198	0.8388358449	0.342217865
34199	0.8388358449	0.3422156003
34200	0.8388358449	0.3422138399
34201	0.8388358449	0.3422123646
34202	0.8388358449	0.342210632
34203	0.8388358449	0.3422093655
34204	0.8388358449	0.3422077104
34205	0.8388358449	0.3422057219
34206	0.8388358449	0.3422025602
34207	0.8388358449	0.3422007522
34208	0.8388358449	0.3421987699
34209	0.8388358449	0.3421967242
34210	0.8388358449	0.3421948664
34211	0.8388358449	0.3421933923
34212	0.8388358449	0.3421902339
34213	0.8388358449	0.3421883348
34214	0.8388358449	0.3421869526
34215	0.8388358449	0.3421857474
34216	0.8388358449	0.3421836886
34217	0.8388358449	0.3421815446
34218	0.8388358449	0.3421801806
34219	0.8388358449	0.3421783086
34220	0.8388358449	0.3421769919
34221	0.8388358449	0.3421745521
34222	0.8388358449	0.3421720133
34223	0.8388358449	0.3421699104
34224	0.8388358449	0.342167423
34225	0.8388358449	0.3421655214
34226	0.8388358449	0.342163667
34227	0.8388358449	0.3421618527
34228	0.8388358449	0.342159126
34229	0.8388358449	0.3421567251
34230	0.8388358449	0.3421551044
34231	0.8388358449	0.3421534272
34232	0.8388358449	0.3421512525
34233	0.8388358449	0.3421497813
34234	0.8388358449	0.3421480975
34235	0.8388358449	0.3421448008
34236	0.8388358449	0.3421435498
34237	0.8388358449	0.3421423411
34238	0.8388358449	0.3421404399
34239	0.8388358449	0.3421384423
34240	0.8388358449	0.3421358595
34241	0.8388358449	0.3421341456
34242	0.8388358449	0.3421324634
34243	0.8388358449	0.3421304544
34244	0.8388358449	0.3421286425
34245	0.8388358449	0.342127077
34246	0.8388358449	0.3421255528
34247	0.8388358449	0.3421235178
34248	0.8388358449	0.3421206248
34249	0.8388358449	0.3421178814
34250	0.8388358449	0.3421153639
34251	0.8388358449	0.3421127472
34252	0.8388358449	0.3421110347
34253	0.8388358449	0.3421095462
34254	0.8388358449	0.342106822
34255	0.8388358449	0.3421051975
34256	0.8388358449	0.3421026733
34257	0.8388358449	0.3421016734
34258	0.8388358449	0.3420989722
34259	0.8388358449	0.3420967953
34260	0.8388358449	0.3420952562
34261	0.8388358449	0.3420933362
34262	0.8388358449	0.3420907882
34263	0.8388358449	0.3420890459
34264	0.8388358449	0.3420870024
34265	0.8388358449	0.3420853002
34266	0.8388358449	0.3420830328
34267	0.8388358449	0.34208176
34268	0.8388358449	0.3420792371
34269	0.8388358449	0.3420767996
34270	0.8388358449	0.3420757316
34271	0.8388358449	0.3420732083
34272	0.8388358449	0.3420710719
34273	0.8388358449	0.3420696411
34274	0.8388358449	0.3420679228
34275	0.8388358449	0.3420664045
34276	0.8388358449	0.3420645773
34277	0.8388358449	0.3420628749
34278	0.8388358449	0.3420607722
34279	0.8388358449	0.3420575381
34280	0.8388358449	0.3420557949
34281	0.8388358449	0.3420547454
34282	0.8388358449	0.3420534858
34283	0.8388358449	0.3420502092
34284	0.8388358449	0.3420483527
34285	0.8388358449	0.3420462946
34286	0.8388358449	0.3420447391
34287	0.8388358449	0.3420421379
34288	0.8388358449	0.3420397926
34289	0.8388358449	0.342038455
34290	0.8388358449	0.3420374896
34291	0.8388358449	0.3420353894
34292	0.8388358449	0.3420342957
34293	0.8388358449	0.3420323984
34294	0.8388358449	0.3420310843
34295	0.8388358449	0.3420291344
34296	0.8388358449	0.3420273969
34297	0.8388358449	0.3420260267
34298	0.8388358449	0.3420245675
34299	0.8388358449	0.3420231218
34300	0.8388358449	0.3420210922
34301	0.8388358449	0.3420179467
34302	0.8388358449	0.342016136
34303	0.8388358449	0.342014758
34304	0.8388358449	0.3420121792
34305	0.8388358449	0.3420108146
34306	0.8388358449	0.3420094126
34307	0.8388358449	0.3420079447
34308	0.8388358449	0.3420065785
34309	0.8388358449	0.3420057012
34310	0.8388358449	0.3420042881
34311	0.8388358449	0.3420029491
34312	0.8388358449	0.3420014007
34313	0.8388358449	0.3420001116
34314	0.8388358449	0.3419980348
34315	0.8388358449	0.3419969251
34316	0.8388358449	0.3419955078
34317	0.8388358449	0.3419935039
34318	0.8388358449	0.3419911117
34319	0.8388358449	0.3419888921
34320	0.8388358449	0.3419875833
34321	0.8388358449	0.3419859764
34322	0.8388358449	0.341984064
34323	0.8388358449	0.341983082
34324	0.8388358449	0.3419820785
34325	0.8388358449	0.3419796769
34326	0.8388358449	0.3419782368
34327	0.8388358449	0.341976969
34328	0.8388358449	0.3419744672
34329	0.8388358449	0.341973111
34330	0.8388358449	0.3419702047
34331	0.8388358449	0.3419684935
34332	0.8388358449	0.3419666479
34333	0.8388358449	0.3419642665
34334	0.8388358449	0.3419629324
